householdID,hhexp,hhexp_food,hhexp_med,hhexp_covidprev,ends_meet
1774023040,2700,70,18000,0,3
1774023160,700,30,1700,200,2
1774023020,1000,100,5000,-1,3
1774023330,1500,300,0,300,3
1774023170,2000,30,6000,0,1
1774023030,4000,400,1250,300,1
1774023310,3000,300,800,100,2
1774023070,1000,200,2000,100,2
1774023280,1500,30,2000,50,2
1774021340,10000,1000,1000,500,2
1774021230,500,150,500,-1,2
1774021030,500,100,0,50,2
1774021300,1300,70,0,35,2
1774021220,2000,400,15000,-1,2
1774021200,3000,600,0,-1,2
1774021160,1000,100,15000,0,2
1774021130,3000,1000,1000,50,3
1774021270,300,100,1000,300,2
1774021100,1000,200,-1,0,2
1774021150,350,100,600,50,2
1774021250,20000,30,1000,300,2
1774021310,4000,130,1000,60,3
1774021110,1000,200,1500,0,2
1774021330,2000,1000,0,200,2
1774021050,150,25,200,0,3
1774021210,1500,300,2,160,1
1774021360,3000,500,15000,400,2
1774021320,3000,200,0,500,1
1774021140,3000,600,0,300,2
1774021390,3000,180,1000,200,2
1774021180,5000,500,5000,500,3
1774021070,1600,175,-1,5,2
1774021240,2000,200,2500,200,2
1774021040,700,220,1500,0,1
1774021350,500,100,100,0,3
1774021060,500,100,2000,0,2
1774021120,2000,50,0,200,2
1774021280,300,200,0,0,2
1774021020,2300,300,10000,50,2
1774021090,2500,800,0,300,2
1774021380,1200,300,0,280,2
1774021290,2000,300,5000,-1,3
1774021010,2000,0,0,0,2
1774022270,100,100,20000,200,1
1774022130,1000,60,10000,10,1
1774022150,1500,200,0,0,2
1774022170,1000,50,20000,100,1
1774022041,2000,300,25000,100,2
1774022120,1000,300,700,100,1
1774022280,1800,50,500,30,2
1774022210,1000,100,2600,10,3
1774022200,1000,200,3000,0,2
1774022160,1000,70,25000,100,2
1774022230,2000,100,0,0,1
1774022180,2500,1000,1000,500,2
1774022260,2000,100,500,50,3
1774022240,400,50,4800,-1,1
1774022100,500,30,360,100,3
1774022340,1000,200,0,30,2
1774022060,3000,200,0,0,2
1774022140,1000,100,15000,0,1
1774022370,1000,300,40000,0,2
1774022080,3800,720,3500,300,2
1774022360,1500,800,5000,300,1
1774022190,2000,300,3000,0,3
1774022090,500,200,10000,100,1
1774022310,2000,100,0,0,3
1774022050,500,100,0,0,2
1774022030,3000,80,0,10,1
1774022320,2000,200,2300,60,2
1774022010,1000,300,0,100,1
1774022220,1000,100,-1,100,2
1774022350,2000,50,0,500,2
1774022250,300,50,0,5,2
1774022110,1500,0,1200,300,2
1040043170,200,200,0,0,3
1040043230,3000,300,2000,200,2
1040043200,2000,100,10000,20,2
1040043180,6000,750,5000,200,4
1040043060,2000,500,1000,500,3
1040043050,5000,2000,70000,100,3
1040043280,2000,300,300,200,3
1040043020,5000,300,6000,200,3
1040043010,3500,600,300,200,4
1040043150,5000,400,30000,300,3
1040043250,5000,1000,2000,200,3
1040043190,5000,1000,0,0,3
1040043220,6000,800,25000,500,1
1040043080,2000,300,25000,500,2
1040043160,16000,3000,1000,1000,3
1040043110,4000,400,60000,100,3
1040043210,3000,0,10000,0,3
1040041140,3000,500,10000,100,3
1040041090,142000,2000,12000,200,2
1040041300,2000,200,1000,200,3
1040041260,2500,600,0,-1,2
1040041020,2000,300,1000,300,2
1040041030,3500,900,0,100,2
1040041250,3000,100,0,0,3
1040041240,3000,280,0,200,3
1040041180,6000,600,3000,300,3
1040041100,4000,60,0,200,3
1040041130,5000,1000,0,200,3
1040041170,5000,500,0,1000,3
1040042170,3000,200,0,40,3
1040042030,3000,200,2000,100,2
1040042210,2000,500,3000,200,3
1040042120,2000,200,2000,1500,2
1040042230,6000,300,3000,500,2
1040042160,4000,500,10000,100,3
1040042240,5000,800,6000,500,3
1040042050,3000,300,1000,500,3
1040042150,10000,2000,0,2500,3
1040042070,16040,100,2200,200,2
1040042130,3000,1000,550,100,3
1040042040,2300,0,30000,0,3
1040042110,4000,300,0,550,3
1040042020,6000,800,30000,500,3
1053812300,3500,0,-1,-1,2
1053812070,600,100,6000,0,1
1053812230,2000,50,0,0,3
1053812320,50,35,300,0,1
1053812160,500,30,4000,50,1
1053812130,1500,0,-1,50,1
1053812040,2500,250,0,150,1
1053812150,1100,120,6000,40,1
1053812120,600,100,15000,500,2
1053812350,1500,300,8000,100,2
1053812250,2000,400,2000,0,3
1053812380,400,100,1500,0,3
1053812330,300,100,-1,0,2
1053812140,1500,0,15000,0,3
1053812310,600,140,8000,100,2
1053812280,3000,300,8000,0,3
1053812020,800,150,600,200,3
1053812210,50,50,26000,0,3
1053812030,1500,300,20000,4,2
1053812200,1000,200,10000,200,2
1053812060,2300,100,200,0,2
1053812360,3000,50,20000,0,1
1053812240,1500,100,4000,0,2
1053812190,2000,200,5000,80,3
1053812340,400,0,2800,25,1
1053812170,1000,240,15000,200,3
1053812080,600,20,3000,0,2
1053812370,5000,400,1e+05,50,2
1053812110,500,100,0,45,2
1053812100,3000,20,10000,0,3
1053812270,2000,0,-1,0,2
1053812271,4000,300,0,0,2
1053812010,1000,100,2500,0,2
1053812050,300,140,0,0,2
1053812220,3000,100,20000,50,1
1053812260,700,200,1000,18,3
1053813260,200,30,0,200,3
1053813150,1000,200,0,200,1
1053813020,500,100,5000,30,2
1053813240,600,0,1000,100,3
1053813360,2000,400,7000,0,3
1053813370,5000,500,1000,100,3
1053813040,6000,100,10000,300,3
1053813080,300,10,4000,200,2
1053813210,400,100,10000,600,2
1053813110,1000,150,0,-1,2
1053813190,450,50,3000,55,2
1053813010,1000,100,0,250,3
1053813290,500,50,1000,-1,2
1053813270,1500,50,13000,200,2
1053813280,2800,100,10000,100,3
1053813090,4000,300,2000,500,2
1053813250,2000,200,5000,300,3
1053813120,2400,82,6000,80,2
1053813330,1000,100,600,0,2
1053813300,2000,100,300,150,2
1053813100,4000,300,5000,0,4
1053813340,1500,200,200,100,3
1053813350,4000,0,600,60,2
1053813050,300,70,3400,0,1
1053813310,300,200,0,50,1
1053813220,400,50,2000,200,1
1053813230,500,0,500,0,2
1053813170,1000,100,400,200,3
1053813130,1000,200,5000,150,2
1053813030,300,30,1000,50,1
1053813380,1000,300,300,200,2
1053813200,300,0,7000,0,2
1053811030,7000,100,5000,-1,3
1053811250,5000,200,20000,0,3
1053811210,3500,400,6000,200,3
1053811040,5000,400,10000,100,3
1053811010,2700,1000,4000,200,3
1053811150,6000,300,26000,200,4
1053811170,1000,0,0,50,2
1053811270,3000,3000,3000,500,2
1053811340,10000,700,1000,1000,3
1053811320,6000,600,4200,2000,3
1053811080,4350,200,36000,100,2
1053811110,1400,450,54000,150,2
1053811190,4000,300,2000,150,2
1053811070,4000,200,25000,100,3
1053811100,3000,300,3000,60,3
1053811290,2200,200,1600,300,2
1053811140,4000,1000,10000,300,3
1053811090,2600,140,10000,200,2
1053811120,3500,200,0,35,3
1053811260,4000,100,1000,200,2
1053811020,2000,200,10000,0,2
1053811220,3000,400,8000,1000,4
1053811060,3000,200,10000,300,4
1053811050,2700,200,10000,0,3
1053811280,1600,100,0,500,2
1053811300,50000,1000,0,200,3
1053811130,2000,100,4000,60,2
1082593260,3000,300,4000,50,3
1082593250,2000,100,5000,6,3
1082593410,1500,0,8000,50,3
1082593180,800,50,1000,50,3
1082593020,666,200,20000,100,2
1082593060,5000,400,30000,3000,2
1082593170,2500,100,45000,200,1
1082593100,2500,0,5000,0,2
1082593370,1000,100,0,0,2
1082593350,2000,200,36000,100,2
1082593210,4000,700,6000,1000,3
1082593430,3500,0,4300,280,1
1082593190,500,30,4000,50,1
1082593400,5000,500,10000,500,4
1082593300,2500,83,3000,50,4
1082593340,3000,500,10000,100,3
1082593030,2000,200,2700,0,3
1082593280,3000,500,5300,300,3
1082593090,3000,300,6000,100,2
1082593230,3000,1000,0,0,2
1082593390,400,0,0,0,3
1082593160,1000,200,5400,60,3
1082593270,3500,300,6000,200,3
1082593150,1500,100,6500,50,2
1082593320,2000,400,3000,150,2
1082593010,3000,800,2000,150,3
1082593220,5000,500,3500,500,1
1082593050,3000,100,313500,270,4
1082593040,1000,50,2000,-1,3
1082593420,1000,40,30000,140,2
1082593450,1800,1800,0,0,2
1082593290,500,30,5000,30,3
1082593360,800,210,5000,200,2
1082593110,500,60,0,10,3
1082593460,2500,375,3000,200,2
1082593070,4000,200,5500,200,3
1082593240,5000,1000,5000,0,3
1082593330,5000,500,0,50,3
1082592060,1870,40,6600,40,1
1082592370,600,300,3000,200,1
1082592340,3000,100,8000,0,2
1082592580,2000,200,0,200,2
1082592500,3400,0,0,200,1
1082592030,1750,150,0,40,2
1082062390,900,0,11000,0,2
1082062120,3000,100,800,200,2
1082062140,1200,200,5000,20,2
1082062040,5000,500,0,100,1
1082062010,1600,500,1500,70,1
1082062020,5000,2700,16000,140,2
1082062400,5000,300,3000,400,2
1082062290,3000,500,0,300,2
1082062240,125,0,50,0,3
1082062190,6000,2000,8000,300,1
1082062170,1000,500,15000,500,1
1082062270,100,0,0,0,3
1082062210,3000,600,600,20,2
1082062310,3500,2000,0,300,3
1082062340,3000,500,30000,150,3
1082062260,2000,1500,2500,50,2
1082062410,6000,350,6e+05,500,3
1082062060,200,30,0,0,1
1082062380,1500,0,0,200,2
1082062200,7000,0,10000,1000,2
1082062330,4000,1500,10000,50,2
1082062100,4000,500,6000,100,1
1082062300,2000,200,1950,50,2
1082062370,3000,200,0,25,2
1082062350,2000,100,2000,200,1
1082062180,3000,500,0,100,2
1082062070,4000,200,5000,100,1
1082062150,2500,605,9000,400,4
1082062280,500,200,0,200,1
1082062160,1000,0,1500,60,1
1082062360,2500,200,3000,60,2
1082062090,2000,100,30000,50,2
1082061350,4000,350,91000,800,1
1082061030,2500,220,33000,500,1
1082061020,2000,300,9300,200,2
1082061180,3000,140,4500,450,3
1082061290,2000,500,10000,500,2
1082061380,3000,150,0,100,2
1082061010,700,50,57000,15,2
1082061370,2000,0,300,0,3
1082061310,1500,50,15000,200,3
1082061390,2100,400,0,60,3
1082061150,200,0,5000,0,1
1082061200,2600,600,1000,150,1
1082061110,2000,150,8000,50,2
1082061320,2000,200,2000,50,2
1082061080,2000,200,22000,40,1
1082061400,3000,150,15000,100,3
1082061120,6000,100,5000,300,2
1082061360,400,50,0,0,1
1082061190,2000,0,12000,50,1
1082061220,2000,0,700,200,2
1082061300,3000,80,2500,30,2
1082061250,800,30,3000,50,2
1082061170,2000,27,4000,100,2
1082061230,1500,200,7000,0,2
1082061260,2000,0,7000,20,1
1082061050,260,20,0,30,2
1082061060,2300,350,2300,100,3
1082061410,2000,200,5000,450,2
1082061270,500,100,0,20,2
1082061040,2500,100,2000,0,2
1082061130,300,0,0,150,3
1082061070,600,80,3000,50,2
1082061340,1000,80,12000,200,2
1082061240,1000,100,500,200,1
1082061210,3500,300,13000,400,2
1082061090,1500,100,1000,0,4
1082063100,1000,200,600,200,1
1082063310,1800,140,600,200,2
1082063130,5000,1000,0,100,3
1082063020,650,0,4000,0,1
1082063120,1500,50,4300,0,3
1082063110,2000,182,500,10,1
1082063140,850,100,6500,25,2
1082063260,1500,400,10000,500,1
1082063240,400,400,0,25,2
1082063050,1203,40,8740,0,2
1082063150,500,0,2000,150,1
1082063210,300,200,0,20,1
1082063280,4600,200,5000,200,3
1082063190,6000,750,0,0,3
1082063390,2553,100,0,100,3
1082063220,2000,300,0,25,3
1082063170,1920,0,5000,0,1
1082063090,600,0,30000,50,2
1082063400,2000,300,0,300,3
1082063340,1440,0,360,0,2
1082063070,242,11,2400,0,2
1082063230,1200,80,4500,60,2
1082063370,1500,300,500,0,3
1082063350,12000,700,1500,800,3
1082063330,6000,800,10000,1300,3
1082063180,2800,1000,10000,20,3
1082063040,5000,0,12000,0,3
1082063360,1347,15,0,10,3
1082063320,2600,200,500,50,2
1082063060,3000,300,5000,100,3
1082063270,3000,300,6000,300,1
1051023330,3600,900,500,150,2
1051023320,3000,500,2000,500,3
1051023130,500,100,0,0,2
1051023220,4000,300,5000,100,3
1051023310,2000,300,2000,50,3
1051023150,1500,80,0,0,2
1051023260,2000,1000,800,200,4
1051023270,2000,300,0,100,3
1051023100,5000,400,30000,300,3
1051023250,1700,0,0,0,2
1051023080,3000,300,2000,0,3
1051023050,3000,400,0,100,3
1051023040,2000,300,3000,180,4
1051023060,2000,70,2000,60,1
1051023230,3000,300,80000,0,3
1051023110,5000,200,50000,200,2
1051023300,7000,600,2000,100,2
1051023010,3000,180,6000,400,1
1051021430,230,30,0,100,3
1051021070,450,0,0,15,2
1051021250,1000,0,550,0,2
1051021360,3000,300,5000,50,2
1051021340,400,0,4700,10,3
1051021300,5000,400,5000,300,3
1051021440,5000,300,0,1000,1
1051021310,400,100,0,-1,2
1051021240,1500,130,10000,60,2
1051021110,120,270,1300,200,2
1051021120,500,200,500,0,3
1051021290,2000,200,1000,100,3
1051021150,2000,350,0,20,3
1051021160,5000,500,10000,80,3
1051021370,2600,400,3000,200,3
1051021230,1000,200,1000,-1,3
1051021180,585,30,0,0,1
1051021080,5000,200,5000,500,3
1051021420,15000,200,70000,300,1
1051021040,2900,500,2000,30,3
1051021170,1250,255,1000,300,1
1051021350,2000,500,6000,500,3
1051021270,1200,300,2000,-1,2
1051021190,822,0,0,25,3
1051021200,4000,300,0,25,3
1051021130,500,200,300,100,1
1051021210,600,75,2000,0,2
1051021400,10000,300,15000,2000,2
1051021060,5000,150,300,100,3
1051021010,1200,0,0,12,3
1051021390,3000,300,3000,160,2
1051021330,5000,400,7000,300,1
1051021320,400,45,500,6,3
1051021380,2000,500,0,300,2
1051021050,1000,150,20000,200,3
1051021410,20000,1500,23500,12500,3
1051022280,2000,300,0,2200,3
1051022500,3000,300,15000,400,2
1051022410,5000,800,3000,200,3
1051022530,1000,100,5000,100,3
1051022220,3000,0,5000,-1,3
1051022380,2000,100,2000,100,3
1051022320,3000,300,0,200,3
1051022010,500,100,4200,0,3
1051022180,400,30,250,0,3
1051022240,4000,300,6000,200,3
1051022400,4000,600,1000,300,2
1051022120,3000,300,0,100,3
1051022370,1400,100,2000,0,2
1051022260,3000,500,10000,200,3
1051022250,250,0,2000,0,1
1051022060,3000,300,20000,100,2
1051022360,1500,130,17472,200,3
1051022080,4000,1000,0,300,2
1051022340,1500,500,-1,-1,3
1051022190,1000,400,0,0,3
1051022520,2500,200,750,500,3
1051022200,6000,0,3000,200,2
1051022070,2000,100,5000,260,2
1051022170,3000,350,18000,-1,2
1051022330,3000,200,3000,200,4
1051022300,1700,200,1500,-1,2
1051022140,1000,600,3000,50,1
1051022270,500,215,3000,15,1
1051022450,200,0,0,70,1
1051022420,3000,200,6000,100,3
1051022310,1500,240,0,15,1
1051022150,1200,200,10000,300,1
1051022160,4000,800,2000,200,3
1051022040,84,0,0,0,2
1051022210,5000,200,0,200,3
1051022030,800,200,5000,100,2
1051022290,600,300,1300,0,3
1051022050,750,180,2000,90,2
1051022051,1500,200,0,100,2
1051022390,169,0,0,0,2
1051022090,1500,210,20000,100,2
1051022130,6000,800,26000,500,1
1017913220,1600,2000,4000,300,3
1017913210,2000,200,40000,0,2
1017913280,10000,100,0,100,2
1017913040,6666,500,2400,100,3
1017913050,2000,300,10000,100,3
1017913300,5000,600,5000,200,2
1017913150,10833,500,20000,200,1
1017913230,2000,400,1000,500,2
1017913120,4000,400,20000,300,2
1017913180,5000,30,0,50,1
1017913030,1100,100,15000,50,2
1017913170,1000,200,500,0,2
1017913310,500,50,3000,-1,3
1017913240,1000,300,3000,50,3
1017913010,800,200,1200,300,3
1017913200,12000,500,0,50,2
1017913270,150,500,0,200,2
1017913140,10000,300,70000,300,1
1017913260,2000,400,0,100,2
1017913250,2000,800,13000,600,1
1017913320,2000,500,6000,300,3
1017913130,700,200,12000,200,3
1017913070,4000,1000,0,100,2
1017913020,5000,300,0,200,2
1017913080,1500,500,1000,200,3
1017913290,1000,300,2000,200,2
1017912050,2000,100,80000,30,3
1017912260,500,130,300,150,2
1017912220,2258,1000,4000,0,1
1017912130,8500,500,3200,600,3
1017912280,1500,300,0,200,1
1017912210,1000,200,5000,350,2
1017912180,300,210,0,0,1
1017912140,2000,200,150000,100,1
1017912160,4500,1000,0,400,1
1017912120,10000,350,6000,200,1
1017912240,650,350,1200,0,1
1017912040,6000,420,0,1000,3
1017912540,6500,1200,1600,800,2
1017912290,2500,500,5000,200,2
1017912390,4000,300,0,500,2
1017912500,1500,100,0,200,2
1017912580,1500,500,0,-1,1
1017912440,6000,1000,20000,300,4
1017912490,3000,80,60000,500,2
1017912350,3000,100,50000,25,2
1017912430,5000,500,20000,500,1
1017912310,604,100,10000,100,2
1017912480,3000,1000,3000,1000,1
1017912400,1000,500,300,100,2
1017912420,3103,200,3600,300,3
1017912560,2500,100,1000,100,3
1017912470,300,100,0,600,1
1017912530,2000,50,0,100,2
1017912330,600,300,0,150,2
1017912450,1000,1000,500,500,2
1017912370,3000,280,600,300,3
1017912320,4580,600,3300,60,2
1017912610,300,100,1000,0,2
1017912590,3000,1000,0,200,2
1017912360,2550,210,0,500,2
1017912620,10000,3000,25000,500,2
1017911160,500,300,2000,100,2
1017911070,3500,0,0,600,4
1017911150,2000,500,4000,100,4
1017911190,1500,200,1000,100,1
1017911120,1500,100,12000,100,3
1017911260,3000,300,6000,300,2
1017911230,1500,15,0,0,2
1017911130,1500,400,2800,30,3
1017911220,5000,100,0,100,2
1017911090,5000,200,20000,10,3
1017911140,2000,1000,1000,800,1
1017911040,300,200,0,100,4
1017911200,2000,300,7000,300,4
1017911180,5000,500,3000,200,4
1017911170,800,1500,23000,100,2
1017911060,1600,100,20000,1000,2
1017911050,300,0,2000,200,2
1017911020,5000,400,600,0,3
1017911250,8000,80,0,300,2
1017911030,300,60,1000,0,3
1017911210,5000,500,0,300,2
1017911100,6000,350,5000,800,2
1017911080,4000,150,3000,50,2
1624313020,2000,560,4000,150,2
1624313030,2500,600,2000,100,3
1624313150,2000,400,1500,200,3
1624313070,1000,300,1000,0,2
1624313260,4300,800,12000,50,3
1624313110,3000,200,0,50,3
1624313310,418,70,144,0,4
1624313220,3000,1000,6000,300,2
1624313240,5000,400,5000,300,3
1624313120,3800,4400,3500,140,3
1624313090,3000,400,20000,1500,3
1624313160,1150,1000,0,0,4
1624311100,3000,300,4000,500,3
1624311050,2000,60,5000,120,2
1624311120,5000,1200,1000,300,2
1624311020,2866,400,8400,100,3
1624311060,2000,0,5000,0,3
1624311110,5000,500,0,0,4
1624311160,4000,500,1000,200,2
1624311170,2500,400,0,15,3
1624311140,3000,500,1000,200,4
1624312140,2000,0,5000,100,2
1624312260,1500,0,2000,0,2
1624312150,4000,500,4000,200,1
1624312120,2000,500,5000,-1,3
1624312020,1300,240,5000,1000,3
1624312250,834,80,300,30,2
1624312040,1000,200,4800,200,3
1624312180,100,0,970,-1,3
1624312050,700,0,0,30,2
1624312220,325,50,360,50,2
1624312090,2000,200,0,0,3
1624312100,1000,0,800,0,3
1624312070,1000,500,0,-1,2
1624312210,500,200,500,0,4
1624312160,300,0,0,180,2
1624312030,30,300,500,0,2
1624312330,1843,250,1000,0,2
1624312300,1000,0,0,50,3
1624312200,100,0,5000,100,1
1624312080,300,0,300,0,3
1624312280,3000,400,5000,60,2
1624312320,2000,100,0,100,2
1624312110,2400,300,50,100,2
1624312060,3000,500,300,500,2
1624312340,260,0,350,-1,3
1624312240,223,0,2000,0,2
1624312010,200,0,56000,0,1
1624312011,540,30,1500,0,1
1624312270,2000,200,6000,10,2
1624312230,1000,500,0,-1,3
1624312310,3000,200,0,100,3
1624312190,2400,146,3200,200,2
1611593060,3000,300,3000,2000,2
1611593040,2365,200,600,0,3
1611593030,2500,300,5000,100,3
1611593100,1776,330,920,200,2
1611593070,1940,100,3000,-1,3
1611592290,3000,0,0,300,2
1611592210,1600,200,4000,-1,2
1611592250,1666,400,3600,100,1
1611592160,2550,70,48000,0,3
1611592120,500,15,3020,25,3
1611592180,300,30,0,10,2
1611592230,2000,10,500,280,2
1611592240,600,200,0,50,2
1611592050,467,40,120,10,2
1611592300,400,30,0,30,3
1611592010,3000,0,15000,30,2
1611592140,500,100,800,10,4
1611592280,1980,200,0,200,3
1611592060,2000,0,0,0,1
1611592070,600,0,0,0,3
1611592030,1500,100,10000,0,2
1611592020,820,100,6600,50,2
1611592200,103,0,500,0,3
1611592310,2600,500,20000,1000,4
1611592150,1000,100,0,-1,2
1611592110,1220,50,500,800,3
1611592130,380,80,1000,0,2
1611592090,502,300,500,0,3
1611592080,2000,0,0,30,2
1611592040,750,150,8000,80,2
1611592270,300,20,1000,50,3
1611592220,500,500,4000,50,2
1611591160,2000,200,1000,300,2
1611591030,2083,200,0,20,3
1611591240,6500,200,1000,100,3
1611591060,1500,30,50,20,2
1601043050,4000,300,4000,10,4
1601043250,1200,200,0,50,3
1601043220,2000,300,5700,200,3
1601043020,20000,2000,0,-1,2
1601043090,3000,400,1500,50,3
1601043060,1000,400,0,20,3
1601043200,2000,500,4000,0,2
1601043190,3000,100,10000,-1,4
1601043130,3200,1000,-1,-1,4
1601043170,300,150,0,0,3
1601043270,3000,700,5500,480,3
1601043070,3000,200,0,300,3
1601041370,2000,300,450,150,2
1601041390,2000,180,4000,230,3
1601041100,1500,200,100,0,3
1601041310,2200,230,24000,220,2
1601041060,4976,375,18000,150,2
1601041110,4500,1500,18000,1000,3
1601041170,5000,500,3700,600,3
1601041040,1000,300,0,10,4
1601041140,2500,180,1300,0,3
1601041400,3000,100,0,100,2
1601041350,4000,500,300,200,3
1601041270,2300,500,4500,200,2
1601041410,3000,300,23000,70,3
1601041210,1500,300,200,30,4
1601041280,3000,500,13000,100,2
1601041070,2000,300,0,0,2
1601041220,1500,200,6000,200,3
1601041380,2000,500,0,100,1
1601041120,1500,150,4000,100,1
1601041290,2500,150,1300,50,3
1601041150,5000,400,20000,30,2
1601041250,2000,50,2000,100,3
1601041360,4000,1000,10000,50,3
1601041320,4000,150,5000,-1,2
1601041030,1200,120,100,20,2
1601041130,1500,300,500,0,2
1601042280,5000,800,3000,200,3
1601042340,3000,300,0,400,3
1601042420,8000,700,0,-1,3
1601042250,2000,300,1000,400,1
1601042160,3000,100,10500,130,2
1601042240,4000,500,0,100,3
1601042110,3000,900,1000,120,3
1601042390,5000,100,2000,200,2
1601042400,2000,200,0,80,3
1601042430,3000,500,5000,100,2
1601042350,2000,500,3500,0,2
1601042050,230,80,0,0,3
1601042300,2000,500,15000,4000,1
1601042301,1000,120,1000,100,3
1601042220,500,50,0,0,2
1601042090,1600,300,0,70,3
1601042170,3000,300,230,100,2
1601042130,2000,400,0,200,3
1601042260,2500,300,20000,70,1
1682312050,1667,50,7000,0,3
1682312130,6000,200,0,100,2
1682312010,500,300,300,200,2
1682312110,500,0,20000,50,2
1682312040,4500,700,5000,60,2
1682312240,50,20,0,0,2
1682312030,500,200,0,0,3
1682312180,200,30,70000,30,3
1682312310,1000,300,0,200,2
1682312060,200,100,0,0,3
1682312200,200,0,0,20,3
1682312270,400,150,0,0,2
1682312300,1000,100,0,200,3
1682312020,2000,100,2000,300,2
1682312230,300,20,208,0,2
1682312080,2000,50,0,200,3
1682312100,1500,200,500,100,3
1682312190,600,20,5000,0,3
1682312220,3500,60,0,-1,3
1682312070,7000,300,10000,0,1
1682312170,2000,50,200,100,2
1682312090,500,200,2000,0,1
1682312210,1500,0,1000,100,3
